2025-10-02 14:24:08.419 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1D2D3CE4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 21:18:45.442 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.442 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.442 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-8CF3587B, customerId=CUST-003, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.443 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CF3587B, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.444 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CF3587B, from=ACCEPTED, to=CANCELLED, reason=Customer changed mind
2025-10-02 21:18:45.444 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Order termination: orderId=ORD-8CF3587B, finalStatus=CANCELLED, reason=Customer changed mind
2025-10-02 21:18:45.444 [main] INFO  com.deliveryplatform.services.OrderService - Order cancelled: orderId=ORD-8CF3587B, reason=Customer changed mind
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-001
2025-10-02 21:18:45.446 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-002
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-003
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-004
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-005
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-70E0CFAD, customerId=CUST-007, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-70E0CFAD, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-70E0CFAD, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:18:45.447 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-70E0CFAD, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:18:45.448 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Delivery operation failed: orderId=ORD-70E0CFAD, driverId=unassigned, operation=DRIVER_ASSIGNMENT
2025-10-02 21:18:45.448 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-70E0CFAD, errorCode=DELIVERY_ASSIGNMENT_FAILED, message=Failed to assign delivery for order ORD-70E0CFAD: No drivers available for delivery assignment, timestamp=2025-10-02T21:18:45.448566
2025-10-02 21:18:45.449 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.449 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.449 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.450 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.450 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.450 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-02FC7F2D, customerId=CUST-016, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.450 [main] INFO  com.deliveryplatform.services.OrderService - Special instructions updated for order: orderId=ORD-02FC7F2D
2025-10-02 21:18:45.450 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-02FC7F2D, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.451 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-02FC7F2D, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-02FC7F2D from ACCEPTED to ACCEPTED: Special instructions can only be updated for pending orders, timestamp=2025-10-02T21:18:45.450973
2025-10-02 21:18:45.451 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.452 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.452 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.452 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.452 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.452 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-435DD6A3, customerId=CUST-002, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.452 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-435DD6A3, from=PENDING, to=REJECTED, reason=Out of ingredients for Margherita Pizza
2025-10-02 21:18:45.452 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Order termination: orderId=ORD-435DD6A3, finalStatus=REJECTED, reason=Rejected by restaurant: Out of ingredients for Margherita Pizza
2025-10-02 21:18:45.453 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.453 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-0E2E082A, customerId=CUST-009, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-DDE836BE, customerId=CUST-010, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-76CCBD8B, customerId=CUST-011, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.454 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-0E2E082A, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.455 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-DDE836BE, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.455 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-76CCBD8B, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.456 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.456 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.456 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.456 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.456 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.456 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-5788E204, customerId=CUST-006, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.456 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-5788E204, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-5788E204 from PENDING to PREPARING: Order must be in ACCEPTED status to start preparation, timestamp=2025-10-02T21:18:45.456836
2025-10-02 21:18:45.456 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=START_PREPARING, orderId=ORD-5788E204
2025-10-02 21:18:45.457 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-5788E204, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-5788E204 from PENDING to READY_FOR_DELIVERY: Order must be in PREPARING status to be marked ready, timestamp=2025-10-02T21:18:45.457140
2025-10-02 21:18:45.457 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=MARK_ORDER_READY, orderId=ORD-5788E204
2025-10-02 21:18:45.457 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-5788E204, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-5788E204 from PENDING to IN_DELIVERY: Order must be ready for delivery to assign a driver, timestamp=2025-10-02T21:18:45.457415
2025-10-02 21:18:45.457 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5788E204, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.457 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-5788E204, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-5788E204 from ACCEPTED to READY_FOR_DELIVERY: Order must be in PREPARING status to be marked ready, timestamp=2025-10-02T21:18:45.457741
2025-10-02 21:18:45.457 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=MARK_ORDER_READY, orderId=ORD-5788E204
2025-10-02 21:18:45.458 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.458 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.458 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.458 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-71D0515D, customerId=CUST-012, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-71D0515D, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-71D0515D, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-71D0515D, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-277151CE, customerId=CUST-013, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.459 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-277151CE, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-277151CE, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-277151CE, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-6F4D2856, customerId=CUST-014, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-6F4D2856, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-6F4D2856, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-6F4D2856, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-282C80D5, customerId=CUST-015, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.460 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-282C80D5, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:18:45.461 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-282C80D5, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:18:45.461 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-282C80D5, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:18:45.461 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-71D0515D, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 21:18:45.461 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-71D0515D, driverId=DRIVER-005
